Date,Open,High,Low,Close,Adj Close,Volume
10/18/2018,60.549999,61.389999,58.349998,59.68,59.68,59145290
10/19/2018,59.68,62.169998,58.310001,60.09,60.09,55677469
10/20/2018,60.080002,60.360001,56.169998,58.09,58.09,47776832
10/21/2018,58.09,58.669998,55.73,56.509998,56.509998,30628993
10/22/2018,56.52,56.57,51.919998,54.630001,54.630001,63386543
10/23/2018,54.630001,58.98,52.349998,55.560001,55.560001,69816687
10/24/2018,55.560001,56.400002,53.52,56.189999,56.189999,36591936
10/25/2018,56.189999,56.950001,54.900002,55.549999,55.549999,25040264
10/26/2018,55.549999,55.990002,54.689999,55.02,55.02,19515585
10/27/2018,55.02,55.790001,53.950001,54.220001,54.220001,16837184
10/28/2018,54.220001,57.830002,53.860001,56.75,56.75,41624090
10/30/2018,56.75,58.66,55.810001,56.220001,56.220001,32778628
10/31/2018,56.220001,56.740002,55.490002,55.5,55.5,24119437
11/1/2018,55.5,55.619999,52.720001,52.830002,52.830002,34633306
11/2/2018,52.82,54.900002,50.029999,54.189999,54.189999,68822709
11/3/2018,54.189999,56.130001,53.790001,55.98,55.98,44375580
11/4/2018,55.98,56.119999,54.619999,54.830002,54.830002,23813377
11/5/2018,54.84,55.450001,54.43,54.599998,54.599998,22789832
11/6/2018,54.599998,55.790001,53.43,54.5,54.5,35930222
11/7/2018,54.5,63.490002,54.470001,60.52,60.52,117999766
11/8/2018,60.52,64.07,59.59,62.380001,62.380001,119045612
11/9/2018,62.380001,66.900002,61.59,64.150002,64.150002,96467373
11/10/2018,64.150002,65.75,56.02,58.990002,58.990002,112277387
11/11/2018,59.07,63.77,58.639999,62.139999,62.139999,71691165
11/12/2018,62.139999,62.259998,56.73,58.540001,58.540001,90545722
11/13/2018,58.529999,61.84,58.07,61,61,63578216
11/14/2018,61,63.41,60.119999,62.130001,62.130001,57740143
11/15/2018,62.130001,76.099998,62.080002,63.16,63.16,62683272
11/16/2018,63.150002,72.5,62.5,70.699997,70.699997,108893924
11/17/2018,70.699997,71.290001,65.330002,67.360001,67.360001,117701637
11/18/2018,67.360001,69.769997,65.410004,69.419998,69.419998,54642292
11/19/2018,69.419998,73.239998,68.470001,71.760002,71.760002,77870138
11/20/2018,71.760002,73.160004,70.900002,72.379997,72.379997,70492845
11/21/2018,72.379997,72.849998,68.089996,69.910004,69.910004,90392116
11/22/2018,69.910004,72.040001,69.879997,72.029999,72.029999,48021169
11/23/2018,72.029999,76.769997,70.739998,72.940002,72.940002,107737051
11/24/2018,72.970001,77.610001,72.339996,77.540001,77.540001,82185081
11/25/2018,77.529999,89.470001,77.07,88.790001,88.790001,158025655
11/26/2018,88.769997,88.769997,83.730003,86.239998,86.239998,79938117
11/27/2018,86.199997,93.110001,86.120003,90.989998,90.989998,142772956
11/28/2018,90.989998,94.529999,89.529999,94.220001,94.220001,111647453
11/29/2018,94.220001,103.029999,78.120003,85.410004,85.410004,283266729
11/30/2018,85.400002,92.230003,76.949997,85.940002,85.940002,159892481
12/1/2018,85.940002,100.220001,81.110001,99.150002,99.150002,201859858
12/2/2018,99.150002,103.410004,97.519997,99.32,99.32,142658345
12/3/2018,99.32,106.769997,96.870003,100.699997,100.699997,138622765
12/4/2018,100.709999,103.949997,95.389999,103.870003,103.870003,107176440
12/5/2018,103.860001,103.910004,100.370003,100.489998,100.489998,92720782
12/6/2018,100.489998,103,95.110001,98.970001,98.970001,146319763
12/7/2018,98.940002,99.809998,86.93,96,96,165747903
12/8/2018,95.989998,136.399994,93.370003,125.239998,125.239998,473760093
12/9/2018,125.339996,179.539993,125.339996,155.979996,155.979996,853646807
12/10/2018,155.979996,156.720001,130.389999,147.839996,147.839996,361899241
12/11/2018,147.460007,225.550003,146.970001,214.539993,214.539993,806672044
12/12/2018,214.529999,401.76001,210.360001,328.519989,328.519989,1712426348
12/13/2018,327.959991,347.799988,276.119995,305.269989,305.269989,1198402020
12/14/2018,305.029999,314.779999,268.119995,279.809998,279.809998,584754476
12/15/2018,280.019989,317.690002,249.240005,300.269989,300.269989,828163804
12/16/2018,299.980011,311.179993,285.559998,302.040009,302.040009,389831717
12/17/2018,302.040009,332.089996,300.589996,319.570007,319.570007,511044214
12/18/2018,319.570007,364.339996,300.880005,357.51001,357.51001,626661390
12/19/2018,357.51001,376.100006,324.369995,346.869995,346.869995,814023803
12/20/2018,346.730011,346.730011,286.540009,304.809998,304.809998,752136890
12/21/2018,304.769989,327.26001,286.390015,307.690002,307.690002,422642587
12/22/2018,307.690002,309.109985,158.960007,262.089996,262.089996,1167484790
12/23/2018,262.149994,312.709991,256.309998,284.109985,284.109985,433571769
12/24/2018,283.690002,285.399994,244.139999,272.23999,272.23999,314928561
12/25/2018,272.23999,283.459991,262.390015,268.209991,268.209991,154893244
12/26/2018,268.029999,283.859985,267.579987,279.48999,279.48999,190763629
12/27/2018,279.470001,285.320007,252.869995,264.070007,264.070007,219103646
12/28/2018,264.070007,265.649994,224.070007,249.860001,249.860001,281385850
12/29/2018,249.839996,258.359985,236.389999,243.130005,243.130005,207115905
12/30/2018,243.130005,243.419998,202.020004,212.070007,212.070007,268737310
12/31/2018,212.070007,235.399994,207.949997,226.520004,226.520004,187138183
1/1/2019,226.520004,232.259995,216.419998,224.339996,224.339996,115831512
1/2/2019,224.339996,260.529999,224.279999,251.809998,251.809998,314730425
1/3/2019,251.809998,256.809998,241.110001,244.630005,244.630005,211596420
1/4/2019,244.630005,244.880005,225.589996,238.300003,238.300003,206659684
1/5/2019,238.300003,251.559998,235,244.509995,244.509995,262545479
1/6/2019,244.509995,305.209991,243.559998,278.920013,278.920013,511915657
1/7/2019,278.920013,287.269989,265.369995,271.570007,271.570007,212682356
1/8/2019,271.570007,273.470001,231.210007,254.25,254.25,270377483
1/9/2019,254.240005,258.589996,237.979996,246.039993,246.039993,184228877
1/10/2019,246.020004,249.309998,230.660004,249.100006,249.100006,207658680
1/11/2019,249.110001,252.889999,217.850006,226.529999,226.529999,262771223
1/12/2019,226.529999,241.830002,219.619995,235.350006,235.350006,140305335
1/13/2019,235.350006,262.869995,235.300003,257.940002,257.940002,176341211
1/14/2019,257.940002,268.809998,231.429993,236.860001,236.860001,189083699
1/15/2019,236.860001,244.399994,230.789993,231.889999,231.889999,110848991
1/16/2019,231.889999,232.399994,147.779999,183.860001,183.860001,473245937
1/17/2019,183.699997,204.559998,136.449997,188.210007,188.210007,458374670
1/18/2019,188.139999,208.369995,175.460007,191.029999,191.029999,274884322
1/19/2019,191.029999,201.25,185.779999,192.270004,192.270004,132586901
1/20/2019,192.270004,214.720001,192.259995,210.679993,210.679993,133356395
1/21/2019,210.679993,210.809998,182.880005,190.729996,190.729996,118925936
1/22/2019,190.720001,194.339996,165.419998,179.419998,179.419998,141918011
1/23/2019,179.419998,186.110001,164.759995,177.919998,177.919998,119223032
1/24/2019,177.910004,184.699997,172.419998,180.589996,180.589996,86367198
1/25/2019,180.589996,184.690002,175.210007,178.970001,178.970001,73767401
1/26/2019,178.929993,182.149994,165.759995,175.649994,175.649994,84960279
1/27/2019,175.649994,182.919998,173.880005,180.710007,180.710007,68085098
1/28/2019,180.710007,194.479996,180.289993,193.229996,193.229996,81443118
1/29/2019,193.229996,193.419998,177.369995,180.449997,180.449997,73715876
1/30/2019,180.449997,180.610001,159.770004,165.380005,165.380005,126940449
1/31/2019,165.360001,166.860001,156.369995,162.929993,162.929993,92416470
2/1/2019,162.929993,165.710007,127.75,141.369995,141.369995,177798590
2/2/2019,141.360001,142,102.510002,131.169998,131.169998,264489437
2/3/2019,131.169998,166.330002,120.410004,161,161,220733569
2/4/2019,161,174.660004,136.960007,147.550003,147.550003,348903981
2/5/2019,147.550003,153.899994,114.720001,125.040001,125.040001,328173135
2/6/2019,125.019997,147.259995,105.5,141.850006,141.850006,397024992
2/7/2019,141.850006,159.110001,130.740005,137.839996,137.839996,252715544
2/8/2019,137.839996,151.139999,136.970001,149.479996,149.479996,135986158
2/9/2019,149.539993,164.240005,142.139999,163.899994,163.899994,148089557
2/10/2019,163.919998,169.320007,147.970001,154.910004,154.910004,176947228
2/11/2019,154.910004,155.860001,141.800003,149.059998,149.059998,93014379
2/12/2019,149.059998,163.300003,149.029999,161.399994,161.399994,103639383
2/13/2019,161.399994,162.190002,153,159.050003,159.050003,64925748
2/14/2019,159.050003,217.419998,159.050003,212.009995,212.009995,583527603
2/15/2019,212.009995,237.149994,206.770004,221.080002,221.080002,503035315
2/16/2019,221.080002,234.830002,210.25,228.389999,228.389999,285095066
2/17/2019,228.389999,232.710007,224.110001,229.410004,229.410004,136508884
2/18/2019,229.429993,231.970001,211.899994,214.220001,214.220001,221587127
2/19/2019,214.160004,226.210007,213.509995,221.970001,221.970001,124644378
2/20/2019,221.970001,252.199997,221.389999,229.380005,229.380005,448688720
2/21/2019,229.429993,231.699997,204.809998,210.259995,210.259995,324317151
2/22/2019,210.259995,221.440002,188.809998,192.910004,192.910004,269393148
2/23/2019,192.910004,215.839996,182.369995,206.600006,206.600006,253168167
2/24/2019,206.600006,218.449997,194.860001,206.350006,206.350006,206867570
2/25/2019,206.380005,223.100006,200.059998,218.309998,218.309998,202904391
2/26/2019,218.520004,231.600006,214.740005,218.619995,218.619995,283282159
2/27/2019,218.619995,223.210007,212.130005,215.149994,215.149994,145775086
2/28/2019,215.149994,223.610001,201.589996,202.139999,202.139999,153831817
3/1/2019,202.139999,214.679993,200.470001,209.320007,209.320007,111779752
3/2/2019,209.309998,213.419998,204.5,212.589996,212.589996,84393296
3/3/2019,212.610001,217.990005,209.029999,210.289993,210.289993,112747585
3/4/2019,210.289993,214.649994,205.179993,213.360001,213.360001,67818928
3/5/2019,213.360001,215.970001,209.190002,210.800003,210.800003,69862750
3/6/2019,210.800003,210.809998,191.699997,196.580002,196.580002,136364561
3/7/2019,196.580002,199.470001,174.320007,186.039993,186.039993,196927717
3/8/2019,186.050003,188.179993,174.690002,175.820007,175.820007,124496969
3/9/2019,175.820007,189.979996,158.820007,186.380005,186.380005,248799371
3/10/2019,186.380005,194.729996,175.550003,177.300003,177.300003,125536991
3/11/2019,177.300003,193.190002,171.600006,188.389999,188.389999,130493862
3/12/2019,188.380005,193.039993,174.639999,177.850006,177.850006,123163748
3/13/2019,177.850006,181.940002,171.330002,175.470001,175.470001,97844283
3/14/2019,175.470001,178.039993,157.789993,160.770004,160.770004,116916175
3/15/2019,160.770004,167.809998,150.300003,164.279999,164.279999,152065919
3/16/2019,164.279999,172.020004,158.559998,164.949997,164.949997,97457804
3/17/2019,164.949997,165.619995,151.009995,152.649994,152.649994,87970243
3/18/2019,152.649994,157.440002,137.509995,153.940002,153.940002,166006029
3/19/2019,153.940002,163.910004,151.020004,161.509995,161.509995,125855703
3/20/2019,161.509995,173.800003,155.789993,169.089996,169.089996,113739250
3/21/2019,169.089996,175.410004,165.509995,168.710007,168.710007,100728004
3/22/2019,168.740005,172.529999,160.169998,163.929993,163.929993,85077161
3/23/2019,163.919998,169.039993,157.050003,168.850006,168.850006,74392970
3/24/2019,168.850006,169.690002,158.410004,159.050003,159.050003,62032422
3/25/2019,159.050003,163.220001,157.610001,160.309998,160.309998,45066192
3/25/2019,160.309998,160.960007,142.089996,148.279999,148.279999,113770581
3/26/2019,148.279999,149.330002,134.75,134.880005,134.880005,100360248
3/27/2019,134.860001,139.789993,130.240005,131.660004,131.660004,73816273
3/28/2019,131.660004,132.520004,112.650002,114.660004,114.660004,159535092
3/29/2019,114.660004,126.57,109.610001,118.489998,118.489998,142506855
3/30/2019,118.489998,125.209999,115.68,116.32,116.32,69205423
3/31/2019,116.32,118.370003,110.029999,115.110001,115.110001,61953932
4/1/2019,115.110001,121.720001,114.410004,119.260002,119.260002,55199053
4/2/2019,119.260002,137.399994,118.470001,134.229996,134.229996,94696369
4/3/2019,134.229996,134.929993,115.580002,118.360001,118.360001,111839267
4/4/2019,118.360001,122.690002,113.889999,118.760002,118.760002,74831516
4/5/2019,118.760002,120.470001,112.120003,113.18,113.18,51417781
4/6/2019,113.190002,119.849998,112.970001,116.199997,116.199997,48395805
4/7/2019,116.199997,118.650002,115.580002,117.870003,117.870003,35572589
4/8/2019,117.879997,123.209999,112.949997,115.019997,115.019997,72718908
4/9/2019,115.019997,115.459999,111.790001,114.410004,114.410004,42165656
4/10/2019,114.410004,119.93,113.300003,118.400002,118.400002,44183675
4/11/2019,118.32,130.910004,113.269997,129.710007,129.710007,175105506
4/12/2019,129.710007,133.669998,124.07,125.57,125.57,133115960
4/13/2019,125.57,129.759995,124.43,126.529999,126.529999,45425829
4/14/2019,126.550003,132.919998,126.529999,132.699997,132.699997,54928885
4/15/2019,132.710007,133.389999,125.279999,128.839996,128.839996,60722721
4/16/2019,128.839996,140.410004,128.809998,132.339996,132.339996,114879247
4/17/2019,132.339996,141.679993,132.229996,140.479996,140.479996,73579068
4/18/2019,140.490005,147.720001,138.990005,146.580002,146.580002,83357914
4/19/2019,146.580002,156.559998,143.449997,155.729996,155.729996,109540332
4/20/2019,155.729996,157.080002,141.089996,148.5,148.5,106943733
4/21/2019,148.5,153.179993,145,146.669998,146.669998,58383011
4/22/2019,146.669998,153.520004,146.479996,152.639999,152.639999,63992360
4/23/2019,152.639999,165.979996,152.610001,164.690002,164.690002,155649983
4/24/2019,164.690002,164.880005,140.669998,144.990005,144.990005,178366490
4/25/2019,145,154.580002,142.279999,153.220001,153.220001,74752098
4/26/2019,153.190002,153.679993,145.350006,145.869995,145.869995,76713116
4/27/2019,145.869995,153.190002,145.070007,151.960007,151.960007,51094847
4/28/2019,151.960007,156.399994,148.160004,153.429993,153.429993,54397059
4/29/2019,153.429993,154.259995,147.139999,148.270004,148.270004,45542973
4/30/2019,148.270004,148.720001,142.970001,147.990005,147.990005,61164623
5/1/2019,148.020004,153.300003,146.360001,151.210007,151.210007,43485994
5/2/2019,151.210007,164.020004,150.699997,161.220001,161.220001,110154634
5/3/2019,161.220001,171.389999,157.580002,168.729996,168.729996,101035488
5/4/2019,168.759995,182.990005,167.770004,178.160004,178.160004,122414027
5/5/2019,178.160004,183.070007,165.229996,171.660004,171.660004,104848948
5/6/2019,171.839996,172.070007,157.509995,164.229996,164.229996,97537791
5/7/2019,164.240005,168.160004,157.309998,159.039993,159.039993,77383969
5/8/2019,159.039993,160.139999,150.960007,156.779999,156.779999,64840032
5/9/2019,156.779999,160.720001,147.860001,148.240005,148.240005,55767733
5/10/2019,148.240005,148.520004,133.559998,136.470001,136.470001,116335404
5/11/2019,136.470001,144.75,131.529999,141.820007,141.820007,64058613
5/12/2019,141.820007,146.820007,136.960007,144.410004,144.410004,47969261
5/13/2019,144.410004,152.800003,134.529999,147.389999,147.389999,124684754
5/14/2019,147.389999,149.649994,137.919998,139.559998,139.559998,74327593
5/15/2019,139.559998,140.979996,134.679993,139.320007,139.320007,50432313
5/16/2019,139.320007,141.5,131.479996,132.630005,132.630005,43571216
5/19/2019,136.190002,136.449997,134.279999,136.429993,136.429993,6033671
