Date,Open,High,Low,Close,Adj Close,Volume
11/4/2018,0.00217,0.0026,0.00215,0.00218,0.00218,271
11/5/2018,0.00218,0.00255,0.00215,0.00248,0.00248,387
11/6/2018,0.00248,0.00248,0.00182,0.00183,0.00183,861
11/7/2018,0.00183,0.00234,0.00183,0.00231,0.00231,474
11/8/2018,0.00231,0.00247,0.00215,0.00236,0.00236,3352
11/9/2018,0.00236,0.00246,0.00225,0.00243,0.00243,1109
11/10/2018,0.00243,0.00243,0.002,0.00228,0.00228,720
11/11/2018,0.00228,0.00233,0.00181,0.00225,0.00225,1032
11/12/2018,0.00225,0.0031,0.00157,0.00185,0.00185,3952
11/13/2018,0.00185,0.0023,0.00177,0.00215,0.00215,1856
11/14/2018,0.00215,0.00263,0.00203,0.0025,0.0025,3668
11/15/2018,0.0025,0.00262,0.0021,0.0023,0.0023,4511
11/16/2018,0.0023,0.00235,0.0019,0.0022,0.0022,4017
11/17/2018,0.0022,0.0023,0.002,0.002,0.002,4538
11/18/2018,0.002,0.0022,0.00175,0.00193,0.00193,9094
11/19/2018,0.00193,0.00206,0.00192,0.00196,0.00196,3738
11/20/2018,0.00196,0.00224,0.00196,0.00215,0.00215,5596
11/21/2018,0.00215,0.00225,0.00183,0.00212,0.00212,4955
11/22/2018,0.00212,0.003,0.00212,0.00253,0.00253,4683
11/23/2018,0.00253,0.003,0.0022,0.00233,0.00233,11105
11/24/2018,0.00233,0.0026,0.00195,0.0021,0.0021,4595
11/25/2018,0.0021,0.00227,0.00196,0.002,0.002,5022
11/26/2018,0.002,0.00248,0.002,0.00208,0.00208,5294
11/27/2018,0.00208,0.00235,0.00201,0.00209,0.00209,1796
11/28/2018,0.00209,0.00275,0.00201,0.00226,0.00226,13104
11/29/2018,0.00226,0.00294,0.00186,0.00215,0.00215,9399
11/30/2018,0.00215,0.00242,0.00204,0.0022,0.0022,5551
12/1/2018,0.0022,0.00239,0.00205,0.00206,0.00206,7646
12/2/2018,0.00206,0.0022,0.002,0.00202,0.00202,4397
12/3/2018,0.00202,0.0022,0.00195,0.002,0.002,7542
12/4/2018,0.002,0.00219,0.0019,0.00212,0.00212,13814
12/5/2018,0.00212,0.0022,0.00202,0.00204,0.00204,11566
12/6/2018,0.00204,0.00419,0.00204,0.00386,0.00386,35876
12/7/2018,0.00386,0.00591,0.00294,0.00364,0.00364,135870
12/8/2018,0.00364,0.00414,0.00287,0.00404,0.00404,60318
12/9/2018,0.00404,0.00458,0.00394,0.00439,0.00439,51440
12/10/2018,0.00439,0.00449,0.00331,0.00414,0.00414,22574
12/11/2018,0.00414,0.00525,0.00409,0.00496,0.00496,51760
12/12/2018,0.00512,0.008,0.00488,0.00767,0.00767,109576
12/13/2018,0.00767,0.0206,0.00654,0.01472,0.01472,286782
12/14/2018,0.0147,0.02041,0.013,0.01754,0.01754,353615
12/15/2018,0.01754,0.01904,0.01265,0.0185,0.0185,212866
12/16/2018,0.01851,0.03901,0.01742,0.03586,0.03586,717825
12/17/2018,0.03587,0.04093,0.03015,0.03417,0.03417,608356
12/18/2018,0.034,0.05256,0.0305,0.04556,0.04556,1115064
12/19/2018,0.04556,0.05009,0.0382,0.04226,0.04226,739566
12/20/2018,0.04236,0.04689,0.02686,0.04689,0.04689,868225
12/21/2018,0.04688,0.06969,0.04146,0.04829,0.04829,1376577
12/22/2018,0.04829,0.04877,0.02072,0.03653,0.03653,999508
12/23/2018,0.03744,0.05638,0.03273,0.04813,0.04813,1434012
12/24/2018,0.04811,0.05102,0.03162,0.03812,0.03812,1397619
12/25/2018,0.03615,0.04018,0.03124,0.03342,0.03342,601107
12/26/2018,0.03295,0.05088,0.03144,0.03763,0.03763,1155999
12/27/2018,0.03762,0.0418,0.03366,0.03649,0.03649,790115
12/28/2018,0.03649,0.04017,0.03001,0.03984,0.03984,603769
12/29/2018,0.03983,0.04244,0.03346,0.03543,0.03543,744970
12/30/2018,0.03543,0.04134,0.0288,0.03751,0.03751,650470
12/31/2018,0.03752,0.04936,0.03376,0.04862,0.04862,644515
1/1/2019,0.04862,0.06129,0.04231,0.0579,0.0579,1385041
1/2/2019,0.0579,0.119,0.0579,0.09997,0.09997,4832193
1/3/2019,0.09809,0.131,0.08494,0.1294,0.1294,3817909
1/4/2019,0.1307,0.3876,0.1172,0.2537,0.2537,18153816
1/5/2019,0.2536,0.382,0.2083,0.2985,0.2985,16580952
1/6/2019,0.2981,0.3182,0.1453,0.194,0.194,10868708
1/7/2019,0.1963,0.2376,0.1466,0.2182,0.2182,10881560
1/8/2019,0.2163,0.219,0.1241,0.1509,0.1509,7437614
1/9/2019,0.1517,0.1547,0.1031,0.1254,0.1254,5415399
1/10/2019,0.1254,0.1437,0.09765,0.1328,0.1328,6006715
1/11/2019,0.1332,0.1339,0.1001,0.1108,0.1108,3650414
1/12/2019,0.1108,0.117,0.104,0.1086,0.1086,2013551
1/13/2019,0.1086,0.122,0.1009,0.1041,0.1041,2647531
1/14/2019,0.1041,0.1061,0.08429,0.08614,0.08614,2149288
1/15/2019,0.08614,0.1046,0.06668,0.07826,0.07826,3613876
1/16/2019,0.07767,0.0839,0.04135,0.05808,0.05808,2900953
1/17/2019,0.05743,0.107,0.04902,0.0854,0.0854,5023979
1/18/2019,0.08543,0.1085,0.07608,0.086,0.086,3867488
1/19/2019,0.08338,0.09487,0.07865,0.0809,0.0809,1456384
1/20/2019,0.0809,0.08946,0.08067,0.08601,0.08601,1351560
1/21/2019,0.08601,0.08601,0.0675,0.0719,0.0719,1450560
1/22/2019,0.07176,0.08292,0.06265,0.07199,0.07199,1270665
1/23/2019,0.07179,0.07499,0.06296,0.06861,0.06861,1173388
1/24/2019,0.06858,0.07628,0.06656,0.07221,0.07221,1474028
1/25/2019,0.07221,0.07687,0.06671,0.06896,0.06896,702261
1/26/2019,0.0697,0.07213,0.06009,0.06635,0.06635,1096115
1/27/2019,0.06637,0.0703,0.06399,0.06983,0.06983,849904
1/28/2019,0.06956,0.0729,0.06561,0.06665,0.06665,991763
1/29/2019,0.06657,0.06861,0.06364,0.06446,0.06446,683635
1/30/2019,0.0646,0.0655,0.05194,0.05421,0.05421,1004559
1/31/2019,0.05421,0.05564,0.05047,0.05564,0.05564,722256
2/1/2019,0.05701,0.06013,0.04378,0.04681,0.04681,979648
2/2/2019,0.04681,0.04758,0.03215,0.04201,0.04201,1371128
2/3/2019,0.0421,0.0498,0.03652,0.04664,0.04664,1064799
2/4/2019,0.04664,0.04813,0.03675,0.03872,0.03872,909145
2/5/2019,0.03872,0.04025,0.02854,0.03032,0.03032,1997487
2/6/2019,0.03032,0.03791,0.0252,0.03624,0.03624,3144536
2/7/2019,0.03622,0.04132,0.03189,0.03267,0.03267,2886402
2/8/2019,0.03267,0.03928,0.03245,0.03828,0.03828,1488810
2/9/2019,0.03827,0.04747,0.03595,0.0469,0.0469,3169599
2/10/2019,0.0469,0.05688,0.04322,0.04815,0.04815,5515945
2/11/2019,0.04815,0.04856,0.03904,0.04219,0.04219,2553929
2/12/2019,0.04214,0.04863,0.042,0.04581,0.04581,1958326
2/13/2019,0.04581,0.04647,0.04213,0.04308,0.04308,1519732
2/14/2019,0.04308,0.04683,0.04271,0.04607,0.04607,1979480
2/15/2019,0.04607,0.04821,0.04452,0.04643,0.04643,2296375
2/16/2019,0.04643,0.05412,0.04614,0.05273,0.05273,3744960
2/17/2019,0.05269,0.05503,0.05103,0.05493,0.05493,2673484
2/18/2019,0.05493,0.05551,0.04751,0.0496,0.0496,2730967
2/19/2019,0.04957,0.05341,0.04941,0.05172,0.05172,1257505
2/20/2019,0.0517,0.05244,0.04609,0.04729,0.04729,1961116
2/21/2019,0.04729,0.0488,0.04291,0.04494,0.04494,2052235
2/22/2019,0.04494,0.04743,0.03962,0.04035,0.04035,1564196
2/23/2019,0.0404,0.04398,0.03862,0.04319,0.04319,1245572
2/24/2019,0.04319,0.0461,0.03943,0.04077,0.04077,1276240
2/25/2019,0.04077,0.04257,0.03935,0.04021,0.04021,820436
2/26/2019,0.04015,0.04305,0.0386,0.04187,0.04187,1086740
2/27/2019,0.04191,0.04363,0.04085,0.04258,0.04258,1112999
2/28/2019,0.04258,0.047,0.04085,0.04364,0.04364,2638571
3/1/2019,0.04364,0.05,0.04246,0.04872,0.04872,1949685
3/2/2019,0.04872,0.057,0.04699,0.05325,0.05325,4889133
3/3/2019,0.05325,0.05325,0.04789,0.04919,0.04919,1957332
3/4/2019,0.04923,0.05003,0.04715,0.04819,0.04819,1432861
3/5/2019,0.04819,0.04849,0.04631,0.04673,0.04673,1364904
3/6/2019,0.04673,0.0483,0.0435,0.0441,0.0441,1225108
3/7/2019,0.0441,0.04535,0.03517,0.03864,0.03864,2044761
3/8/2019,0.03862,0.04007,0.03563,0.03711,0.03711,1090591
3/9/2019,0.03711,0.03827,0.03065,0.03747,0.03747,1497573
3/10/2019,0.03747,0.03889,0.03448,0.03534,0.03534,1026967
3/11/2019,0.03534,0.03984,0.03359,0.03875,0.03875,921161
3/12/2019,0.03875,0.03964,0.03467,0.03662,0.03662,971406
3/13/2019,0.0367,0.03861,0.03479,0.03628,0.03628,641934
3/14/2019,0.0363,0.03714,0.03075,0.03139,0.03139,936742
3/15/2019,0.03139,0.03175,0.02866,0.03033,0.03033,913548
3/16/2019,0.03033,0.03179,0.02919,0.03043,0.03043,642437
3/17/2019,0.03043,0.03109,0.02831,0.02885,0.02885,525047
3/18/2019,0.02885,0.03111,0.02349,0.02932,0.02932,1636431
3/19/2019,0.02932,0.03756,0.02852,0.03276,0.03276,1568107
3/20/2019,0.03276,0.04327,0.03143,0.03855,0.03855,2670008
3/21/2019,0.03855,0.04133,0.0363,0.03727,0.03727,2839705
3/22/2019,0.03726,0.03949,0.03423,0.03818,0.03818,1509675
3/23/2019,0.03818,0.04203,0.0351,0.04202,0.04202,2136851
3/24/2019,0.04202,0.05279,0.0412,0.04927,0.04927,7851301
3/25/2019,0.04927,0.04993,0.04502,0.04534,0.04534,2971654
3/25/2019,0.04531,0.04644,0.03934,0.04422,0.04422,3450852
3/26/2019,0.04422,0.04767,0.03993,0.0433,0.0433,3417656
3/27/2019,0.0433,0.04958,0.04274,0.04879,0.04879,1873578
3/28/2019,0.04879,0.05404,0.04267,0.04341,0.04341,6817996
3/29/2019,0.04341,0.04748,0.03871,0.04136,0.04136,4160661
3/30/2019,0.04136,0.04358,0.03364,0.03413,0.03413,4067852
3/31/2019,0.03413,0.03519,0.02833,0.03229,0.03229,2749087
4/1/2019,0.03229,0.03605,0.03105,0.03599,0.03599,1767312
4/2/2019,0.03599,0.03619,0.03368,0.0349,0.0349,1840237
4/3/2019,0.03493,0.03547,0.02983,0.03024,0.03024,2014016
4/4/2019,0.03024,0.04612,0.029,0.0393,0.0393,8382193
4/5/2019,0.0393,0.04423,0.03551,0.03671,0.03671,2850320
4/6/2019,0.03671,0.0385,0.0363,0.03724,0.03724,1692723
4/7/2019,0.03724,0.03917,0.03668,0.0379,0.0379,1139503
4/8/2019,0.03787,0.03845,0.03406,0.03606,0.03606,2193685
4/9/2019,0.03606,0.03784,0.03509,0.03731,0.03731,1165950
4/10/2019,0.03731,0.03794,0.03628,0.03657,0.03657,1211249
4/11/2019,0.03657,0.04078,0.03531,0.04029,0.04029,4487674
4/12/2019,0.04029,0.04409,0.03872,0.0393,0.0393,4044318
4/13/2019,0.03926,0.04159,0.03877,0.04055,0.04055,1700413
4/14/2019,0.04055,0.04432,0.04055,0.04367,0.04367,1726453
4/15/2019,0.04365,0.04463,0.03997,0.04122,0.04122,2552829
4/16/2019,0.04123,0.04401,0.04058,0.04248,0.04248,1999202
4/17/2019,0.04239,0.0477,0.04227,0.0477,0.0477,3090608
4/18/2019,0.0477,0.05198,0.04694,0.04936,0.04936,3443474
4/19/2019,0.04936,0.05413,0.04832,0.05399,0.05399,3222157
4/20/2019,0.05399,0.05664,0.04933,0.05332,0.05332,3903637
4/21/2019,0.05332,0.05484,0.05144,0.05207,0.05207,2717291
4/22/2019,0.05207,0.05886,0.05205,0.05879,0.05879,3501239
4/23/2019,0.05879,0.07723,0.0573,0.07248,0.07248,12335295
4/24/2019,0.07248,0.08042,0.06456,0.07004,0.07004,15179312
4/25/2019,0.07004,0.07413,0.06561,0.07407,0.07407,5005635
4/26/2019,0.07403,0.0794,0.07104,0.07338,0.07338,7601950
4/27/2019,0.07338,0.08432,0.07321,0.0819,0.0819,7460296
4/28/2019,0.0819,0.08934,0.07951,0.08836,0.08836,9107801
4/29/2019,0.08838,0.1008,0.08433,0.09296,0.09296,16480061
4/30/2019,0.09296,0.09372,0.08456,0.0923,0.0923,8455983
5/1/2019,0.0923,0.09277,0.08918,0.09135,0.09135,4678799
5/2/2019,0.09135,0.09155,0.08334,0.08704,0.08704,8276408
5/3/2019,0.08711,0.08894,0.08023,0.086,0.086,5316728
5/4/2019,0.086,0.09099,0.08551,0.08719,0.08719,3174340
5/5/2019,0.08719,0.08727,0.08141,0.08452,0.08452,2975980
5/6/2019,0.08452,0.08467,0.07857,0.08261,0.08261,3763211
5/7/2019,0.08269,0.08596,0.08001,0.08246,0.08246,3242389
5/8/2019,0.08248,0.0825,0.07808,0.08026,0.08026,2681103
5/9/2019,0.08027,0.0819,0.07225,0.07285,0.07285,2855953
5/10/2019,0.07285,0.07646,0.06264,0.06438,0.06438,5329420
5/11/2019,0.06438,0.07086,0.05914,0.06689,0.06689,3629499
5/12/2019,0.06691,0.0759,0.06621,0.07398,0.07398,3004217
5/13/2019,0.07399,0.07434,0.0684,0.07076,0.07076,3708942
5/14/2019,0.07076,0.07246,0.06637,0.06748,0.06748,3259462
5/15/2019,0.06745,0.0713,0.06252,0.07113,0.07113,4295451
5/16/2019,0.07123,0.07317,0.06516,0.06622,0.06622,3989017
5/19/2019,0.06882,0.06899,0.06718,0.06877,0.06877,862317
